date,windspeed_10,windspeed_30,windspeed_50,hd_10,hd_30,hd_50,temperature,pressure,humidity,Target,season
2019-06-20 13:45:00,6.342,6.24,6.725,57.093,55.522,4.646,30.306,884.434,19.562,54.092567,Summer
2019-06-20 14:00:00,6.266,6.19,6.572,101.834,69.452,52.862,31.01,884.264,18.688,58.840137,Summer
2019-06-20 14:15:00,7.516,7.566,7.668,45.995,46.163,3.704,30.632,884.146,18.86,75.86532,Summer
2019-06-20 14:30:00,5.068,4.966,5.068,63.433,39.295,10.409,31.04,884.08,18.345,73.4886,Summer
2019-06-20 14:45:00,5.705,5.934,6.164,50.197,46.891,3.704,30.705,883.96,18.929,72.862656,Summer
2019-06-20 15:00:00,6.47,6.598,6.648,174.499,149.193,46.414,30.619,884.029,19.757,87.1621,Summer
2019-06-20 15:15:00,7.312,7.694,7.847,287.925,297.563,136.153,30.442,883.812,20.807,89.031975,Summer
2019-06-20 15:30:00,6.138,6.419,6.929,54.314,10.242,2.914,30.803,883.626,19.936,68.34291,Summer
2019-06-20 15:45:00,7.184,7.49,7.643,138.038,176.707,89.295,31.121,883.475,19.572,66.84681,Summer
2019-06-20 16:00:00,6.444,6.648,7.286,31.636,40.886,16.232,31.248,883.429,19.408,59.808044,Summer
2019-06-20 16:15:00,5.195,5.654,5.654,112.409,113.287,75.787,31.394,883.418,19.091,51.030907,Summer
2019-06-20 16:30:00,5.246,5.246,5.705,90.968,147.588,76.453,31.572,883.333,18.842,51.797695,Summer
2019-06-20 16:45:00,8.153,8.688,9.173,76.999,52.016,40.408,31.297,883.313,18.942,44.45989,Summer
2019-06-20 17:00:00,5.68,6.088,6.266,27.074,27.906,3.278,31.109,883.296,18.433,31.122444,Summer
2019-06-20 17:15:00,4.252,4.124,4.226,65.687,61.188,4.824,30.879,883.36,18.648,28.77535,Summer
2019-06-20 17:30:00,5.399,5.526,6.062,62.096,60.157,4.865,30.988,883.205,18.44,26.151035,Summer
2019-06-20 17:45:00,4.048,3.818,4.252,79.399,68.832,5.193,31.097,883.222,18.437,50.337593,Summer
2019-06-20 18:00:00,4.379,5.628,6.215,186.789,188.781,7.091,29.294,883.338,23.688,41.43789,Summer
2019-06-20 18:15:00,3.538,3.5,3.792,185.34,181.376,6.619,28.781,883.457,24.995,30.922915,Summer
2019-06-20 18:30:00,5.424,5.858,6.19,160.007,159.718,6.619,28.642,883.404,25.929,28.997349,Summer
2019-06-20 18:45:00,5.628,6.215,6.546,140.565,139.674,6.513,28.614,883.546,25.36,30.179178,Summer
2019-06-20 19:00:00,3.792,3.92,4.098,147.256,149.268,6.494,27.922,883.55,27.97,12.755305,Summer
2019-06-20 19:15:00,3.282,2.99,2.772,227.513,219.794,8.254,28.276,883.331,26.373,2.496048,Summer
2019-06-20 19:30:00,1.548,1.047,1.221,236.472,228.882,9.403,28.635,883.444,24.942,1.202578,Summer
2019-06-20 19:45:00,0.56,0.186,0.583,185.122,188.942,8.385,28.526,883.816,25.557,4.26921,Summer
2019-06-20 20:00:00,1.794,1.692,2.288,316.879,315.11,30.684,28.386,883.787,25.35,3.13553,Summer
2019-06-20 20:15:00,4.175,4.124,4.379,207.537,202.186,7.414,27.909,884.033,27.863,9.881305,Summer
2019-06-20 20:30:00,2.722,2.378,3.002,226.29,215.971,7.782,28.072,884.075,26.265,6.085876,Summer
2019-06-20 20:45:00,0.673,0.673,1.379,265.976,268.496,17.595,28.468,884.175,24.472,1.151173,Summer
2019-06-20 21:00:00,0.622,1.548,1.931,343.418,305.273,71.332,28.368,884.168,24.291,0.612193,Summer
2019-06-20 21:15:00,0.037,0.0,0.434,24.388,54.776,44.295,28.372,884.2,23.93,0.525302,Summer
2019-06-20 21:30:00,1.88,0.859,1.07,199.798,221.08,18.632,28.057,884.144,24.7,2.922349,Summer
2019-06-20 21:45:00,2.926,2.747,3.002,244.318,248.717,12.777,27.475,884.173,26.18,4.402917,Summer
2019-06-20 22:00:00,2.568,1.704,2.008,226.388,234.942,12.256,27.715,884.277,25.305,5.335645,Summer
2019-06-20 22:15:00,2.084,1.472,2.135,210.209,224.95,11.631,27.309,884.446,25.81,55.40481,Summer
2019-06-20 22:30:00,5.603,6.419,7.286,208.751,208.149,8.009,26.193,884.758,31.193,92.87373,Summer
2019-06-20 22:45:00,7.924,8.944,10.014,220.445,218.846,8.344,24.589,884.989,44.398,96.50338,Summer
2019-06-20 23:00:00,9.504,10.499,11.264,220.766,218.52,8.182,23.796,884.971,47.059,98.71551,Summer
2019-06-20 23:15:00,7.822,8.612,9.479,216.826,213.057,8.011,23.611,884.938,47.303,97.47352,Summer
2019-06-20 23:30:00,6.419,7.643,8.332,215.891,212.49,7.885,23.406,884.905,47.957,100.27467,Summer
2019-06-20 23:45:00,6.546,7.566,8.076,199.418,196.619,7.243,23.301,885.209,48.659,96.57636,Summer
2019-06-21 00:00:00,7.541,8.026,8.714,212.073,208.587,7.505,23.028,885.104,49.466,74.274414,Summer
2019-06-21 00:15:00,5.272,5.68,6.215,219.654,217.367,8.061,22.889,885.237,49.87,50.337013,Summer
2019-06-21 00:30:00,3.946,3.92,4.914,216.814,213.062,7.759,22.851,885.596,49.842,33.148796,Summer
2019-06-21 00:45:00,0.971,0.773,1.676,254.065,265.195,11.97,22.797,885.709,49.619,18.54253,Summer
2019-06-21 01:00:00,2.058,1.792,2.416,288.81,275.575,15.117,22.654,885.747,49.995,9.242681,Summer
2019-06-21 01:15:00,1.664,1.224,1.931,298.854,285.32,17.456,22.644,885.713,50.264,3.088989,Summer
2019-06-21 01:30:00,1.854,2.033,1.956,338.155,330.295,39.191,22.384,885.895,51.327,1.014418,Summer
2019-06-21 01:45:00,2.543,2.798,3.13,308.874,306.233,23.119,21.976,885.915,53.195,0.98237,Summer
2019-06-21 02:00:00,2.926,2.849,3.41,324.641,318.191,26.468,21.955,885.973,53.356,0.820987,Summer
2019-06-21 02:15:00,2.237,2.543,2.645,316.408,314.189,22.834,21.671,885.948,55.084,1.198053,Summer
2019-06-21 02:30:00,2.951,3.614,4.124,304.126,296.892,20.258,21.461,885.658,55.808,1.187107,Summer
2019-06-21 02:45:00,0.074,0.0,0.483,317.562,310.516,20.83,21.372,885.926,55.671,0.75368,Summer
2019-06-21 03:00:00,0.26,0.0,0.483,97.073,37.891,21.067,21.236,886.057,57.612,0.488357,Summer
2019-06-21 03:15:00,2.339,2.492,2.747,132.836,134.003,6.366,20.752,886.044,64.55,0.498235,Summer
2019-06-21 03:30:00,0.037,0.372,0.571,129.607,133.951,6.217,20.403,885.926,66.701,0.437446,Summer
2019-06-21 03:45:00,0.918,0.0,0.372,55.698,133.827,6.185,20.432,885.771,65.938,0.447293,Summer
2019-06-21 04:00:00,1.906,1.702,1.778,359.417,0.062,3.02,20.258,885.669,69.493,0.468784,Summer
2019-06-21 04:15:00,1.268,1.574,1.982,9.298,0.03,1.469,20.074,885.669,70.739,0.586586,Summer
2019-06-21 04:30:00,1.778,2.262,2.824,183.223,247.253,77.781,20.133,885.508,64.689,0.502816,Summer
2019-06-21 04:45:00,1.386,1.3,2.16,341.416,337.007,39.947,20.386,885.304,60.141,0.443526,Summer
2019-06-21 05:00:00,0.0,0.149,1.221,337.717,354.218,157.511,20.033,885.517,62.66,0.442184,Summer
2019-06-21 05:15:00,0.0,0.0,0.186,285.949,294.636,34.59,20.118,885.326,61.245,0.436216,Summer
2019-06-21 05:30:00,1.906,1.143,1.727,84.762,65.698,4.551,20.078,885.503,62.269,0.62889,Summer
2019-06-21 05:45:00,2.874,3.461,3.767,100.006,94.088,5.75,19.646,885.594,66.671,7.652871,Summer
2019-06-21 06:00:00,2.518,3.232,3.614,114.528,121.11,6.069,19.576,885.47,67.291,4.884287,Summer
2019-06-21 06:15:00,0.885,0.998,2.084,112.772,109.124,5.855,19.311,885.457,73.312,3.662395,Summer
2019-06-21 06:30:00,2.288,2.058,2.441,114.496,109.944,5.879,19.189,885.415,77.155,2.206054,Summer
2019-06-21 06:45:00,1.384,1.829,2.976,124.093,143.448,6.602,19.371,885.262,74.358,1.040169,Summer
2019-06-21 07:00:00,0.0,0.0,0.88,189.512,173.641,6.042,19.518,885.386,73.073,1.328339,Summer
2019-06-21 07:15:00,0.0,0.0,1.727,189.504,173.647,6.185,19.568,885.408,73.32,1.103493,Summer
2019-06-21 07:30:00,0.037,0.297,1.268,189.563,174.168,6.704,19.844,885.439,70.364,0.886902,Summer
2019-06-21 07:45:00,0.0,0.0,0.0,189.535,174.297,6.724,20.318,885.547,67.31,0.532554,Summer
2019-06-21 08:00:00,0.0,0.0,0.149,189.538,174.317,6.663,20.555,885.517,66.997,0.488859,Summer
2019-06-21 08:15:00,0.906,0.0,0.0,129.003,174.181,6.786,20.793,885.895,66.488,0.44309,Summer
2019-06-21 08:30:00,0.409,0.0,0.0,98.239,119.806,6.759,21.596,886.212,63.731,0.446604,Summer
2019-06-21 08:45:00,0.509,0.037,1.033,181.148,171.406,24.765,22.494,886.42,59.489,0.428928,Summer
2019-06-21 09:00:00,0.869,0.334,1.094,293.06,293.446,20.938,22.937,886.685,57.749,0.436847,Summer
2019-06-21 09:15:00,0.734,0.411,1.198,304.79,293.381,20.758,23.109,886.769,55.844,0.452545,Summer
2019-06-21 09:30:00,1.298,0.945,1.46,317.849,308.802,21.582,23.35,886.816,55.038,0.447718,Summer
2019-06-21 09:45:00,1.472,1.384,1.6,292.357,288.383,20.339,23.54,886.813,53.657,0.503228,Summer
2019-06-21 10:00:00,2.135,1.919,2.084,280.206,282.751,19.33,24.252,886.856,48.292,0.484966,Summer
2019-06-21 10:15:00,1.715,1.437,1.806,301.68,294.802,20.186,24.822,887.046,46.793,0.499526,Summer
2019-06-21 10:30:00,2.033,1.956,2.39,315.57,318.204,30.082,25.261,887.197,44.228,0.510675,Summer
2019-06-21 10:45:00,2.874,2.926,2.9,310.987,314.849,36.008,26.136,887.392,41.354,0.532008,Summer
2019-06-21 11:00:00,1.502,1.277,1.288,122.734,77.046,84.243,25.708,887.538,40.906,0.749859,Summer
2019-06-21 11:15:00,1.817,1.59,1.945,211.145,229.102,77.306,25.048,887.58,42.256,1.13745,Summer
2019-06-21 11:30:00,3.13,3.028,3.461,78.739,25.755,3.27,24.605,887.531,42.921,2.783478,Summer
2019-06-21 11:45:00,2.494,2.024,2.265,61.151,50.83,4.427,24.492,887.447,42.266,1.805974,Summer
2019-06-21 12:00:00,2.404,2.239,2.722,14.95,17.34,25.219,25.181,887.328,39.702,2.408582,Summer
2019-06-21 12:15:00,2.645,2.492,2.849,86.98,98.887,41.142,25.064,887.368,40.083,3.394172,Summer
2019-06-21 12:30:00,1.363,1.355,1.847,246.361,224.892,112.325,25.504,887.206,38.849,3.987179,Summer
2019-06-21 12:45:00,2.738,2.67,3.028,271.063,322.788,39.09,25.623,887.002,41.659,1.060012,Summer
2019-06-21 13:00:00,2.084,1.616,1.982,238.191,250.163,54.029,25.843,887.006,41.029,1.160624,Summer
2019-06-21 13:15:00,4.456,4.43,4.302,202.235,307.698,180.091,25.258,886.984,43.503,2.398686,Summer
2019-06-21 13:30:00,3.155,2.71,2.443,337.245,339.342,154.309,25.596,886.84,42.035,3.53392,Summer
2019-06-21 13:45:00,2.262,2.008,2.62,324.538,341.611,54.261,25.987,886.654,40.631,1.117732,Summer
2019-06-21 14:00:00,3.538,3.614,3.665,100.74,108.189,105.577,26.053,886.505,39.344,1.808923,Summer
2019-06-21 14:15:00,3.028,2.926,2.976,223.325,292.658,132.543,26.211,886.387,38.615,2.583238,Summer
2019-06-21 14:30:00,2.824,2.824,2.9,322.541,325.719,36.991,25.845,886.159,39.524,2.550178,Summer
2019-06-21 14:45:00,2.441,2.304,2.772,330.989,327.645,33.628,26.749,885.92,36.726,3.563771,Summer
2019-06-21 15:00:00,2.814,2.573,3.053,228.295,178.004,134.359,27.256,885.833,35.178,6.27511,Summer
2019-06-21 15:15:00,3.538,3.486,3.665,59.954,51.212,6.841,27.29,885.687,34.698,5.561184,Summer
2019-06-21 15:30:00,2.926,2.863,3.18,221.374,266.597,79.207,27.827,885.789,33.291,4.398724,Summer
2019-06-21 15:45:00,1.696,1.091,1.62,50.285,40.912,3.218,27.669,885.687,32.804,3.053785,Summer
2019-06-21 16:00:00,3.512,3.486,3.844,33.494,48.079,14.099,28.677,885.64,30.483,2.179878,Summer
2019-06-21 16:15:00,2.559,2.445,3.053,120.718,28.099,3.346,28.306,885.587,29.302,2.623197,Summer
2019-06-21 16:30:00,2.466,2.29,2.594,165.638,88.668,28.444,28.454,885.439,27.102,3.016877,Summer
2019-06-21 16:45:00,0.397,0.274,1.096,4.098,68.598,6.428,30.956,885.33,24.033,2.160162,Summer
2019-06-21 17:00:00,0.585,0.297,1.453,244.234,159.858,6.04,32.486,885.43,22.129,1.807612,Summer
2019-06-21 17:15:00,1.054,0.887,1.504,56.096,191.186,84.605,30.197,885.446,24.908,1.319892,Summer
2019-06-21 17:30:00,1.833,1.504,1.766,312.31,245.615,67.737,29.392,885.253,25.886,1.603535,Summer
2019-06-21 17:45:00,1.727,1.451,1.931,74.867,75.484,5.475,29.319,885.022,26.06,1.107333,Summer
2019-06-21 18:00:00,2.225,1.896,2.2,192.328,202.541,65.396,29.354,884.88,25.69,0.873489,Summer
2019-06-21 18:15:00,1.632,1.381,2.212,246.981,321.09,63.388,29.656,884.65,25.407,0.69215,Summer
2019-06-21 18:30:00,2.16,1.766,1.982,326.162,318.775,23.672,29.29,884.605,24.329,0.47984,Summer
2019-06-21 18:45:00,0.734,0.037,0.483,318.407,318.852,21.386,29.463,884.587,24.159,0.540905,Summer
2019-06-21 19:00:00,1.982,1.676,2.033,140.324,136.364,6.187,29.557,884.572,24.211,0.616324,Summer
2019-06-21 19:15:00,2.441,2.339,2.492,119.313,118.258,5.94,29.197,884.632,24.315,1.020922,Summer
2019-06-21 19:30:00,0.186,0.0,0.223,79.915,84.648,5.618,29.055,884.714,22.959,2.547005,Summer
2019-06-21 19:45:00,2.339,2.339,2.39,106.176,108.173,5.958,29.099,884.774,22.105,5.216755,Summer
2019-06-21 20:00:00,4.022,3.971,3.844,113.914,114.805,6.181,29.147,884.71,22.22,5.894929,Summer
2019-06-21 20:15:00,2.824,2.747,2.696,113.7,114.459,6.084,29.437,884.889,21.691,4.284966,Summer
2019-06-21 20:30:00,2.874,2.824,2.722,119.676,121.897,6.169,29.546,884.938,21.364,1.510484,Summer
2019-06-21 20:45:00,2.416,2.441,2.39,138.059,135.352,6.434,28.959,884.996,21.978,2.306513,Summer
2019-06-21 21:00:00,2.008,2.237,2.645,142.497,141.46,6.59,28.659,885.002,22.106,6.023708,Summer
2019-06-21 21:15:00,3.155,3.436,3.512,264.298,264.667,13.07,27.911,885.138,31.015,16.206442,Summer
2019-06-21 21:30:00,3.257,3.716,4.2,258.703,257.563,12.113,27.426,885.058,31.781,26.147116,Summer
2019-06-21 21:45:00,3.844,3.588,2.772,247.383,248.463,11.259,27.084,885.036,32.793,25.68803,Summer
2019-06-21 22:00:00,3.461,4.048,4.43,258.912,257.66,11.937,26.786,884.963,32.72,22.07633,Summer
2019-06-21 22:15:00,3.971,4.15,4.2,257.548,257.417,11.962,26.58,885.011,33.169,16.001038,Summer
2019-06-21 22:30:00,3.69,3.716,3.104,248.015,249.64,11.691,26.358,885.062,33.322,13.481596,Summer
2019-06-21 22:45:00,3.665,3.563,2.084,235.498,238.067,10.906,26.148,885.098,34.678,10.121335,Summer
2019-06-21 23:00:00,2.976,2.747,2.008,238.504,243.404,11.585,25.925,885.053,34.569,5.574369,Summer
2019-06-21 23:15:00,2.492,2.722,2.058,228.456,232.564,10.723,25.872,885.013,33.867,2.987231,Summer
2019-06-21 23:30:00,2.364,3.18,3.053,216.507,228.677,9.35,25.396,884.914,34.662,1.748001,Summer
2019-06-21 23:45:00,2.441,2.722,2.594,211.72,218.986,9.003,25.162,884.796,35.088,1.156928,Summer
2019-06-22 00:00:00,2.314,2.262,2.058,207.587,224.618,9.309,24.981,884.852,35.19,0.924487,Summer
2019-06-22 00:15:00,2.62,2.441,2.722,225.671,238.173,12.771,24.557,884.991,35.636,0.947798,Summer
2019-06-22 00:30:00,1.906,2.135,2.364,232.071,260.291,15.846,24.534,885.022,36.19,1.228507,Summer
2019-06-22 00:45:00,0.037,0.399,1.502,206.963,222.753,14.269,23.797,885.042,37.373,2.207411,Summer
2019-06-22 01:00:00,0.074,1.033,2.594,217.878,220.231,9.511,24.036,885.038,36.833,2.883909,Summer
2019-06-22 01:15:00,1.525,2.645,2.798,255.953,253.676,11.936,24.024,885.038,36.691,2.328233,Summer
2019-06-22 01:30:00,0.622,1.455,2.441,250.015,256.489,13.224,23.936,885.122,37.756,1.401892,Summer
2019-06-22 01:45:00,0.88,0.0,0.26,95.423,118.643,7.593,23.624,885.135,37.376,0.859616,Summer
2019-06-22 02:00:00,0.0,0.0,1.143,95.484,118.677,8.75,23.67,885.082,37.56,0.682222,Summer
2019-06-22 02:15:00,1.054,1.029,1.727,112.016,205.724,9.048,23.972,884.965,37.17,0.758711,Summer
2019-06-22 02:30:00,2.288,2.058,1.906,152.737,165.526,7.379,23.309,884.94,38.136,0.84591,Summer
2019-06-22 02:45:00,2.058,2.492,2.722,179.142,185.674,7.121,23.354,884.923,38.463,2.070803,Summer
2019-06-22 03:00:00,2.594,4.073,4.15,183.422,185.488,6.889,23.526,884.916,38.601,2.15656,Summer
2019-06-22 03:15:00,2.186,2.543,3.767,196.345,199.782,7.644,23.47,884.785,39.138,3.307985,Summer
2019-06-22 03:30:00,2.262,3.359,4.175,188.63,190.347,6.886,23.514,884.745,39.268,3.183036,Summer
2019-06-22 03:45:00,2.339,3.053,3.486,193.603,190.143,7.165,23.652,884.605,39.504,4.854238,Summer
2019-06-22 04:00:00,3.206,4.048,4.608,213.935,206.539,7.866,23.523,884.47,39.601,6.487282,Summer
2019-06-22 04:15:00,2.237,2.976,2.594,214.459,214.454,9.32,23.265,884.459,40.177,2.338167,Summer
2019-06-22 04:30:00,2.369,2.285,3.053,98.514,100.819,25.484,23.01,884.527,40.497,1.574883,Summer
2019-06-22 04:45:00,0.0,0.843,1.613,20.342,338.549,35.247,22.32,884.503,42.232,0.877723,Summer
2019-06-22 05:00:00,0.26,0.632,2.11,20.393,346.462,187.438,22.077,884.361,42.87,0.529999,Summer
2019-06-22 05:15:00,0.0,0.149,1.956,20.306,346.341,66.384,21.903,884.301,43.259,0.71235,Summer
2019-06-22 05:30:00,1.145,1.186,1.525,91.514,88.197,4.628,21.932,884.335,43.276,0.573803,Summer
2019-06-22 05:45:00,0.595,0.409,0.669,103.393,93.706,4.72,21.999,884.295,43.211,0.460297,Summer
2019-06-22 06:00:00,2.084,1.017,1.017,126.194,93.803,4.686,21.91,884.29,43.681,0.440005,Summer
2019-06-22 06:15:00,0.112,0.845,2.288,122.886,88.152,4.292,21.378,884.521,44.258,1.503722,Summer
2019-06-22 06:30:00,0.882,1.792,2.186,53.693,49.108,3.446,20.533,884.599,45.875,4.150273,Summer
2019-06-22 06:45:00,0.0,1.219,2.492,55.238,6.54,2.871,20.517,884.414,47.104,1.532974,Summer
2019-06-22 07:00:00,0.0,0.945,2.416,55.24,6.642,2.727,21.399,884.388,45.398,0.82972,Summer
2019-06-22 07:15:00,0.0,0.0,0.26,55.299,6.62,2.67,21.762,884.483,44.768,1.167405,Summer
2019-06-22 07:30:00,1.498,0.223,0.446,161.081,112.956,2.72,21.724,884.603,44.61,0.594909,Summer
2019-06-22 07:45:00,1.423,1.829,1.523,178.396,152.367,6.515,21.936,884.672,44.228,0.465676,Summer
2019-06-22 08:00:00,1.778,2.033,1.6,198.854,188.086,6.534,22.289,884.776,43.783,0.432649,Summer
2019-06-22 08:15:00,1.282,1.702,1.752,197.325,188.063,6.77,22.584,884.947,43.932,0.436576,Summer
2019-06-22 08:30:00,2.11,2.11,2.262,216.328,206.112,8.702,22.651,884.989,43.094,0.475992,Summer
2019-06-22 08:45:00,2.058,2.084,2.874,209.537,208.398,7.99,22.893,885.182,42.226,1.374946,Summer
2019-06-22 09:00:00,2.237,2.364,2.798,199.863,198.652,7.314,23.451,885.337,40.841,0.965337,Summer
2019-06-22 09:15:00,2.186,2.033,2.466,203.647,207.269,8.095,24.367,885.483,38.58,1.535196,Summer
2019-06-22 09:30:00,2.135,1.843,2.364,250.026,236.612,9.456,24.884,885.707,36.26,0.779808,Summer
2019-06-22 09:45:00,1.984,1.664,2.047,252.014,253.746,12.618,25.346,885.742,34.504,1.197955,Summer
2019-06-22 10:00:00,0.898,0.46,1.075,334.358,313.695,28.721,25.872,885.771,33.362,1.052473,Summer
2019-06-22 10:15:00,2.021,1.715,2.058,259.953,258.072,11.46,27.265,885.769,30.663,0.621037,Summer
2019-06-22 10:30:00,0.0,0.0,0.397,338.918,313.747,22.054,27.81,885.9,29.428,0.542199,Summer
2019-06-22 10:45:00,0.834,0.223,0.982,322.096,316.727,25.459,28.469,885.946,28.165,0.524254,Summer
2019-06-22 11:00:00,1.655,1.618,2.186,108.549,233.074,165.337,29.142,885.92,27.141,0.485239,Summer
2019-06-22 11:15:00,2.262,2.239,2.123,230.374,69.928,44.938,29.476,885.893,26.296,0.496262,Summer
2019-06-22 11:30:00,2.429,2.416,2.798,121.405,108.927,8.453,28.534,885.864,27.685,0.543208,Summer
2019-06-22 11:45:00,1.718,1.627,1.829,82.94,83.084,5.901,28.168,885.846,28.066,0.590963,Summer
2019-06-22 12:00:00,0.472,0.348,1.39,122.682,68.049,5.301,29.312,885.733,26.258,0.580747,Summer
2019-06-22 12:15:00,1.747,1.947,2.429,88.932,106.014,10.152,30.288,885.583,24.975,0.567739,Summer
2019-06-22 12:30:00,1.763,1.344,1.116,154.437,72.999,23.955,29.528,885.426,25.71,0.690125,Summer
2019-06-22 12:45:00,1.154,1.149,1.692,94.552,85.568,5.336,30.732,885.288,23.737,1.276334,Summer
2019-06-22 13:00:00,2.316,2.265,2.441,123.183,109.766,6.037,30.315,885.213,24.021,1.386069,Summer
2019-06-22 13:15:00,1.474,0.973,1.702,307.122,318.58,43.248,30.502,885.129,23.343,1.11607,Summer
2019-06-22 13:30:00,1.698,1.436,2.722,74.09,81.233,5.482,31.12,884.814,21.979,2.241805,Summer
2019-06-22 13:45:00,2.265,2.135,2.123,123.317,112.486,14.256,29.952,884.648,23.858,2.224547,Summer
2019-06-22 14:00:00,1.4,1.077,1.478,136.042,122.863,6.242,31.727,884.457,20.383,3.700981,Summer
2019-06-22 14:15:00,3.282,3.13,3.053,76.856,73.839,5.305,31.246,884.284,20.345,3.733157,Summer
2019-06-22 14:30:00,2.38,2.153,2.378,187.205,194.837,7.311,31.066,884.106,20.752,1.594335,Summer
2019-06-22 14:45:00,1.845,1.787,2.237,185.719,199.449,6.754,32.234,883.907,19.157,1.760887,Summer
2019-06-22 15:00:00,2.457,1.938,2.102,71.148,66.846,16.212,32.576,883.738,18.735,1.541313,Summer
2019-06-22 15:15:00,3.334,2.951,3.028,151.77,195.4,92.51,31.965,883.542,18.965,1.562172,Summer
2019-06-22 15:30:00,2.014,2.114,2.163,306.344,297.92,20.291,32.604,883.42,17.959,1.515153,Summer
2019-06-22 15:45:00,2.139,1.898,1.845,246.904,251.215,13.582,32.049,883.366,19.108,1.837412,Summer
2019-06-22 16:00:00,1.11,0.796,0.912,149.176,139.31,5.886,33.59,883.078,17.638,2.717602,Summer
2019-06-22 16:15:00,3.818,3.64,3.767,32.835,89.936,46.911,32.009,883.045,20.449,4.777998,Summer
2019-06-22 16:30:00,1.381,1.105,1.641,31.631,35.853,3.323,31.271,882.792,21.476,5.598019,Summer
2019-06-22 16:45:00,4.175,4.175,4.43,33.682,35.618,3.518,32.465,882.482,20.208,5.809141,Summer
2019-06-22 17:00:00,1.727,0.875,1.608,73.565,46.314,6.44,32.965,882.437,19.702,4.345617,Summer
2019-06-22 17:15:00,1.261,0.736,1.4,180.455,143.11,5.874,33.017,882.222,19.519,4.28451,Summer
2019-06-22 17:30:00,2.545,2.788,3.384,67.716,91.568,52.687,34.698,882.154,17.509,6.193465,Summer
2019-06-22 17:45:00,3.334,3.13,3.359,52.32,42.264,7.662,33.557,882.076,18.332,3.895714,Summer
2019-06-22 18:00:00,1.186,0.771,1.351,320.738,332.699,36.832,35.139,881.994,16.908,2.612878,Summer
2019-06-22 18:15:00,0.859,0.497,1.333,40.822,98.858,37.185,34.507,881.998,17.212,3.095518,Summer
2019-06-22 18:30:00,2.874,2.626,3.104,331.184,292.604,50.554,35.015,882.01,16.768,2.185348,Summer
2019-06-22 18:45:00,0.671,0.074,1.221,168.483,194.529,7.797,35.085,881.972,16.711,1.296712,Summer
2019-06-22 19:00:00,2.9,2.557,2.747,327.305,324.879,44.284,35.225,882.023,16.3,1.495735,Summer
2019-06-22 19:15:00,1.557,1.047,1.766,187.972,174.852,6.612,33.786,881.898,17.804,2.011592,Summer
2019-06-22 19:30:00,1.829,1.702,2.237,321.114,170.663,82.596,34.125,881.905,17.131,2.393156,Summer
2019-06-22 19:45:00,4.277,4.15,4.022,303.911,306.919,27.006,33.909,881.726,17.189,1.964734,Summer
2019-06-22 20:00:00,2.441,1.882,2.339,308.25,336.142,45.087,33.657,881.706,17.338,2.198968,Summer
2019-06-22 20:15:00,1.089,0.55,1.588,288.3,295.419,22.828,32.674,881.724,18.27,4.983753,Summer
2019-06-22 20:30:00,3.946,3.971,4.098,339.042,329.423,75.102,32.163,881.744,18.195,10.55296,Summer
2019-06-22 20:45:00,3.716,3.869,4.124,332.784,331.02,43.62,31.946,881.753,18.827,13.024697,Summer
2019-06-22 21:00:00,3.614,3.308,3.486,332.306,330.628,46.961,31.625,881.821,19.276,9.813204,Summer
2019-06-22 21:15:00,2.926,2.824,2.874,329.859,330.033,40.871,31.378,881.907,19.607,5.432149,Summer
2019-06-22 21:30:00,2.288,2.16,2.39,330.574,326.976,41.837,31.166,881.956,19.874,2.169306,Summer
2019-06-22 21:45:00,1.574,1.46,2.008,330.739,324.603,32.716,30.857,881.987,20.171,2.257449,Summer
2019-06-22 22:00:00,2.237,1.906,2.058,312.952,318.001,30.812,30.661,882.098,20.525,15.705476,Summer
2019-06-22 22:15:00,4.66,4.991,5.272,329.887,329.7,54.925,30.389,882.202,21.982,37.4147,Summer
2019-06-22 22:30:00,4.379,4.889,5.246,327.243,329.174,43.166,29.756,882.28,24.014,32.38894,Summer
2019-06-22 22:45:00,2.849,3.078,3.767,332.957,331.641,47.634,29.372,882.297,24.503,19.75812,Summer
2019-06-22 23:00:00,2.441,3.18,3.257,314.434,321.796,37.869,29.02,882.222,24.721,14.582312,Summer
2019-06-22 23:15:00,1.956,1.931,2.237,301.519,312.963,32.528,28.925,882.114,24.322,9.781675,Summer
2019-06-22 23:30:00,1.752,1.676,1.956,313.047,326.468,39.231,28.599,882.16,24.655,6.87189,Summer
2019-06-22 23:45:00,1.029,0.971,1.88,316.52,325.451,44.584,28.604,882.136,24.418,3.033522,Summer
2019-06-23 00:00:00,1.472,0.334,1.145,252.169,297.314,26.629,28.625,882.134,24.634,2.236741,Summer
2019-06-23 00:15:00,1.6,1.004,1.472,237.46,281.187,20.449,28.535,882.129,24.542,2.843674,Summer
2019-06-23 00:30:00,1.446,0.409,1.65,251.232,294.658,21.464,28.72,882.178,23.856,3.128384,Summer
2019-06-23 00:45:00,0.297,0.483,1.778,265.829,313.235,28.563,28.381,882.275,24.25,3.143873,Summer
2019-06-23 01:00:00,1.398,0.0,1.068,138.042,312.729,25.749,27.163,882.266,26.285,1.519934,Summer
2019-06-23 01:15:00,0.0,0.0,0.88,138.286,312.729,25.589,27.568,882.162,25.98,1.140335,Summer
2019-06-23 01:30:00,0.52,0.0,0.174,138.28,312.742,84.048,27.0,882.098,26.353,3.377009,Summer
