date,windspeed_10,windspeed_30,windspeed_50,hd_10,hd_30,hd_50,temperature,pressure,humidity,Target,iso_label,dbscan_label
2019-02-09 17:15:00,4.634,4.583,4.226,243.765,242.343,12.434,-5.195,894.729,38.958,29.724318,1,0
2019-02-09 17:30:00,4.889,4.583,3.716,246.552,246.332,11.477,-5.35,894.84,40.838,30.541382,1,0
2019-02-09 17:45:00,4.43,4.685,5.042,284.277,282.028,20.243,-5.355,894.768,36.124,31.46813,1,0
2019-02-09 18:00:00,4.787,5.297,5.348,303.866,304.93,24.04,-5.539,894.786,40.878,35.086582,1,0
2019-02-09 18:15:00,5.705,5.756,6.164,291.245,290.532,21.256,-6.001,894.786,45.912,35.79653,1,0
2019-02-09 18:30:00,4.532,4.94,5.246,290.732,287.088,21.666,-6.412,894.76,51.106,31.818771,1,0
2019-02-09 18:45:00,4.94,5.348,5.807,268.238,266.282,15.445,-6.499,894.6,51.566,24.497309,1,0
2019-02-09 19:00:00,4.124,4.277,4.328,264.124,262.208,13.923,-6.722,894.658,53.717,19.539003,1,0
2019-02-09 19:15:00,3.308,3.614,4.073,272.651,273.411,18.258,-6.954,894.711,54.612,21.437767,1,0
2019-02-09 19:30:00,3.716,4.022,4.379,270.496,267.92,17.265,-7.011,894.826,53.31,16.15683,1,0
2019-02-09 19:45:00,2.951,3.41,3.818,273.584,275.09,19.517,-7.134,894.888,52.685,12.731371,1,0
2019-02-09 20:00:00,2.645,3.104,3.563,271.135,267.478,15.971,-7.397,894.919,52.238,10.278339,1,0
2019-02-09 20:15:00,3.257,3.206,3.818,266.017,267.699,15.321,-7.304,895.008,51.383,8.502037,1,0
2019-02-09 20:30:00,3.002,2.849,3.308,259.605,263.341,14.599,-7.274,895.132,50.468,4.378153,1,0
2019-02-09 20:45:00,2.798,2.339,2.9,253.522,258.839,14.808,-7.458,895.101,50.669,2.383976,1,0
2019-02-09 21:00:00,2.594,2.492,3.002,274.448,277.307,20.426,-7.525,894.933,50.659,2.283548,1,0
2019-02-09 21:15:00,2.339,2.288,3.053,276.498,279.824,19.046,-7.712,894.919,51.957,1.820955,1,0
2019-02-09 21:30:00,1.88,0.548,1.653,212.238,232.501,12.234,-8.221,894.928,54.115,1.533852,1,0
2019-02-09 21:45:00,2.237,1.829,1.676,196.253,213.532,10.042,-8.426,894.919,55.391,1.329802,1,0
2019-02-09 22:00:00,2.39,1.931,2.288,214.108,221.925,9.202,-8.16,894.799,53.725,0.893412,1,0
2019-02-09 22:15:00,2.492,2.39,2.543,207.054,211.35,8.238,-8.327,894.702,53.54,0.797994,1,0
2019-02-09 22:30:00,2.645,2.951,3.308,207.13,214.814,9.479,-9.02,894.667,55.397,0.829788,1,0
2019-02-09 22:45:00,2.9,3.002,3.002,207.079,214.931,9.284,-8.855,894.65,55.379,1.067151,1,0
2019-02-09 23:00:00,2.849,2.339,2.492,205.04,214.974,9.221,-8.596,894.618,54.986,1.116421,1,0
2019-02-09 23:15:00,2.951,3.002,3.104,208.448,212.43,8.194,-8.764,894.503,55.627,1.029452,1,0
2019-02-09 23:30:00,2.9,2.594,3.002,221.25,225.15,8.721,-7.954,894.467,53.023,2.078411,1,0
2019-02-09 23:45:00,2.951,2.951,3.359,223.682,238.819,10.106,-9.402,894.348,57.446,5.777943,1,0
2019-02-10 00:00:00,2.186,2.135,2.492,234.274,249.63,12.089,-9.282,894.242,57.963,7.783688,1,0
2019-02-10 00:15:00,2.543,2.696,3.155,228.743,243.057,12.753,-8.951,894.042,57.064,8.15773,1,0
2019-02-10 00:30:00,2.186,2.339,3.002,240.253,252.014,11.873,-8.319,894.011,54.158,5.314291,1,0
2019-02-10 00:45:00,0.822,2.288,2.696,247.838,283.739,19.445,-8.994,893.989,55.157,6.562057,1,0
2019-02-10 01:00:00,0.074,0.673,3.002,250.833,291.877,20.833,-9.364,893.993,57.548,3.150827,1,0
2019-02-10 01:15:00,0.0,1.37,2.951,234.82,281.439,21.792,-9.556,893.887,66.347,1.810955,1,0
2019-02-10 01:30:00,0.297,0.0,1.88,234.728,281.399,17.652,-9.294,893.758,71.708,1.40525,1,0
2019-02-10 01:45:00,1.523,1.115,1.778,234.122,242.588,11.879,-8.766,893.718,74.099,1.457677,1,0
2019-02-10 02:00:00,1.778,1.268,1.88,223.485,242.596,12.21,-8.576,893.713,71.7,1.534395,1,0
2019-02-10 02:15:00,1.574,1.041,1.625,198.838,233.158,12.54,-8.608,893.704,69.476,3.468397,1,0
2019-02-10 02:30:00,2.237,1.37,2.033,198.945,222.634,12.229,-8.894,893.532,67.006,4.550692,1,0
2019-02-10 02:45:00,2.033,1.778,2.135,201.208,232.147,12.261,-8.74,893.346,66.988,2.385403,1,0
2019-02-10 03:00:00,1.982,1.676,2.033,202.292,237.634,12.203,-8.467,893.119,68.984,3.207364,1,0
2019-02-10 03:15:00,2.696,1.982,2.441,206.944,236.661,10.73,-8.597,892.964,71.314,4.717274,1,0
2019-02-10 03:30:00,1.026,1.727,1.88,207.092,227.838,12.133,-9.348,892.823,73.503,9.566535,1,0
2019-02-10 03:45:00,0.149,2.594,2.594,207.027,189.544,8.03,-10.963,892.694,75.369,16.752134,1,0
2019-02-10 04:00:00,3.359,2.594,2.645,198.959,202.128,8.41,-9.067,892.49,72.435,22.65837,1,0
2019-02-10 04:15:00,3.359,2.849,3.053,206.392,225.212,10.208,-9.851,892.393,73.409,31.21225,1,0
2019-02-10 04:30:00,3.563,4.43,4.277,204.476,214.661,8.568,-10.098,892.176,75.914,36.046772,1,0
2019-02-10 04:45:00,4.124,4.838,4.736,210.239,222.641,9.366,-9.305,891.967,76.811,37.85469,1,0
2019-02-10 05:00:00,4.022,4.634,4.124,214.662,226.307,10.188,-8.678,891.86,76.292,35.394833,1,0
2019-02-10 05:15:00,2.9,3.308,2.849,211.65,222.055,10.014,-8.67,891.714,76.327,35.535347,1,0
2019-02-10 05:30:00,2.492,2.696,2.594,213.218,221.246,9.296,-8.354,891.594,75.926,38.54317,1,0
2019-02-10 05:45:00,2.543,3.308,3.92,205.2,215.426,9.016,-8.474,891.479,74.894,50.897324,1,0
2019-02-10 06:00:00,3.869,4.838,5.297,214.231,215.806,8.928,-8.512,891.439,71.625,53.707993,1,0
2019-02-10 06:15:00,4.175,5.042,4.94,215.745,223.346,9.126,-8.493,891.306,69.718,54.951794,1,0
2019-02-10 06:30:00,4.175,5.144,4.277,222.427,228.016,10.869,-8.74,891.213,68.917,55.317917,1,0
2019-02-10 06:45:00,4.379,5.45,5.654,215.96,222.26,8.681,-8.976,891.164,68.4,56.119648,1,0
2019-02-10 07:00:00,4.583,5.093,4.634,210.614,225.063,9.403,-9.211,891.045,68.976,48.995823,1,0
2019-02-10 07:15:00,4.175,4.94,4.583,212.335,226.511,10.452,-9.191,890.952,69.094,46.740093,1,0
2019-02-10 07:30:00,3.818,4.685,4.583,208.553,223.054,10.155,-9.67,890.926,70.923,51.246017,1,0
2019-02-10 07:45:00,3.461,4.379,4.685,205.994,218.758,9.059,-9.895,890.926,72.492,54.281487,1,0
2019-02-10 08:00:00,3.563,4.634,4.532,206.433,214.474,8.827,-9.93,890.788,72.645,59.1613,1,0
2019-02-10 08:15:00,4.022,4.991,4.838,207.945,216.292,8.623,-10.092,890.734,72.746,62.77986,1,0
2019-02-10 08:30:00,3.104,4.328,4.94,203.93,214.013,8.881,-10.414,890.726,73.763,66.59335,1,0
2019-02-10 08:45:00,3.614,3.767,4.532,205.729,215.944,8.945,-10.096,890.726,73.183,71.596794,1,0
2019-02-10 09:00:00,3.053,4.379,4.532,206.597,211.178,9.343,-10.206,890.761,73.617,81.96714,1,0
2019-02-10 09:15:00,3.359,4.379,5.093,206.962,214.019,9.347,-9.921,890.885,72.97,82.11636,1,0
2019-02-10 09:30:00,3.512,4.889,5.603,211.265,212.195,8.689,-9.388,890.93,71.582,75.559166,1,0
2019-02-10 09:45:00,3.308,4.43,5.399,216.068,214.643,9.662,-8.703,891.151,69.859,71.19893,1,0
2019-02-10 10:00:00,2.237,3.665,4.583,219.024,218.211,9.478,-8.675,891.51,71.014,62.916046,1,0
2019-02-10 10:15:00,3.41,4.226,5.195,218.98,220.198,9.307,-7.267,891.732,68.341,59.45988,1,0
2019-02-10 10:30:00,3.971,3.818,3.104,229.274,228.43,10.801,-6.084,891.891,64.128,44.918213,1,0
2019-02-10 10:45:00,4.634,3.971,3.614,235.092,236.809,10.477,-5.534,891.918,60.838,33.127453,1,0
2019-02-10 11:00:00,2.849,3.206,3.359,271.898,267.785,13.829,-5.073,892.007,60.406,24.757223,1,0
2019-02-10 11:15:00,2.951,2.492,2.084,23.065,30.958,91.594,-7.107,891.847,67.017,24.665524,1,0
2019-02-10 11:30:00,2.492,2.339,2.112,27.225,20.036,26.8,-7.432,891.727,70.343,29.213337,1,0
2019-02-10 11:45:00,2.339,2.033,2.441,28.447,25.422,2.745,-6.601,891.616,68.64,34.85832,1,0
2019-02-10 12:00:00,1.653,1.476,1.982,187.604,141.856,40.841,-5.602,891.736,64.565,34.83127,1,0
2019-02-10 12:15:00,1.379,0.998,1.704,192.054,234.999,63.699,-4.715,891.829,60.319,40.97968,1,0
2019-02-10 12:30:00,1.374,0.697,1.272,337.982,323.851,30.52,-4.142,891.798,58.37,44.493763,1,0
2019-02-10 12:45:00,1.449,1.253,2.112,327.572,328.817,24.37,-2.479,891.794,52.018,45.615868,1,0
2019-02-10 13:00:00,3.971,4.022,4.328,288.966,284.629,19.3,-2.011,891.678,46.114,44.368515,1,0
2019-02-10 13:15:00,3.869,3.767,3.971,255.536,253.124,11.993,-1.866,891.701,44.648,49.885033,1,0
2019-02-10 13:30:00,5.348,5.807,5.603,266.404,262.706,14.174,-1.602,891.466,43.743,52.325138,1,0
2019-02-10 13:45:00,5.399,5.195,5.399,269.671,269.61,16.194,-1.521,891.43,42.866,49.71746,1,0
2019-02-10 14:00:00,4.991,5.042,5.654,283.399,282.421,19.466,-1.504,891.155,43.637,55.325954,1,0
2019-02-10 14:15:00,5.756,6.317,6.317,281.928,284.248,19.734,-1.34,890.93,43.603,58.319813,1,0
2019-02-10 14:30:00,6.317,6.623,6.776,278.868,277.172,18.396,-1.26,890.686,42.39,77.395256,1,0
2019-02-10 14:45:00,6.623,6.878,6.725,271.105,266.544,13.931,-0.894,890.606,39.18,69.908745,1,0
2019-02-10 15:00:00,6.164,6.674,7.031,281.075,278.887,17.615,-0.576,890.384,38.14,65.855644,1,0
2019-02-10 15:15:00,6.062,6.215,6.674,288.412,284.199,19.461,-0.7,890.18,38.404,60.06475,1,0
2019-02-10 15:30:00,5.909,6.521,6.674,269.842,273.122,17.194,-0.696,890.145,37.646,54.459545,1,0
2019-02-10 15:45:00,4.736,5.093,5.399,283.254,278.165,18.882,-0.371,889.972,36.313,50.386086,1,0
2019-02-10 16:00:00,5.501,5.858,5.501,260.868,258.853,12.309,0.023,889.852,35.751,47.32085,1,0
2019-02-10 16:15:00,5.042,5.45,5.348,268.598,272.43,16.746,-0.336,889.75,35.985,40.86528,1,0
2019-02-10 16:30:00,4.379,4.583,4.787,259.535,261.305,13.931,-0.335,889.736,36.288,33.18035,1,0
2019-02-10 16:45:00,4.175,4.532,4.787,273.229,274.352,16.307,-0.071,889.599,35.017,43.37781,1,0
2019-02-10 17:00:00,5.603,6.215,6.623,270.595,273.236,16.248,-0.191,889.506,35.652,37.194157,1,0
2019-02-10 17:15:00,5.246,5.297,5.603,269.636,273.477,17.449,-0.424,889.44,35.774,45.24756,1,0
2019-02-10 17:30:00,5.195,5.909,5.96,284.127,282.741,19.035,-0.659,889.444,36.602,36.910778,1,0
2019-02-10 17:45:00,4.889,5.144,5.552,280.15,280.776,20.453,-1.022,889.134,37.344,27.853312,1,0
2019-02-10 18:00:00,4.583,4.736,4.736,286.138,283.455,20.478,-1.241,888.935,37.662,28.202698,1,0
2019-02-10 18:15:00,4.175,4.787,5.093,279.636,277.676,20.182,-1.418,888.935,37.662,25.285673,1,0
2019-02-10 18:30:00,4.532,5.042,5.654,278.621,277.825,23.008,-1.67,888.771,38.465,22.12265,1,0
2019-02-10 18:45:00,3.92,4.532,4.889,267.216,268.584,20.516,-1.983,888.562,39.001,18.596134,1,0
2019-02-10 19:00:00,3.563,3.971,4.073,259.785,258.989,13.571,-2.234,888.527,39.906,13.749169,1,0
2019-02-10 19:15:00,3.308,3.461,3.767,264.603,262.56,15.657,-2.524,888.354,40.48,8.840063,1,0
2019-02-10 19:30:00,3.41,3.614,4.073,265.617,263.371,14.778,-2.837,888.282,41.475,6.925729,1,0
2019-02-10 19:45:00,2.186,2.237,2.084,246.732,256.48,13.763,-2.9,888.269,41.367,4.297347,1,0
2019-02-10 20:00:00,2.084,2.339,1.806,238.149,242.364,10.933,-3.437,888.291,43.511,2.214589,1,0
2019-02-10 20:15:00,2.237,2.033,2.288,201.918,216.587,9.624,-3.562,888.207,44.811,3.847703,1,0
2019-02-10 20:30:00,2.696,2.747,2.696,218.837,227.508,9.294,-3.666,888.154,44.98,4.946294,1,0
2019-02-10 20:45:00,2.492,2.849,3.308,190.323,214.194,8.96,-4.074,888.048,46.724,5.531766,1,0
2019-02-10 21:00:00,3.257,3.206,3.308,195.908,217.271,8.959,-3.798,888.114,45.822,11.153581,1,0
2019-02-10 21:15:00,3.359,4.022,3.563,216.746,229.979,10.422,-3.85,888.163,45.574,12.49506,1,0
2019-02-10 21:30:00,2.594,3.308,2.441,227.446,234.516,10.658,-3.865,887.985,44.756,9.343761,1,0
2019-02-10 21:45:00,2.39,2.645,2.112,227.649,236.163,11.522,-4.39,887.83,46.193,9.133671,1,0
2019-02-10 22:00:00,3.155,3.359,2.747,215.287,230.474,9.983,-4.167,887.631,44.555,11.508292,1,0
2019-02-10 22:15:00,4.175,3.767,4.226,206.992,217.662,9.153,-4.729,887.396,47.568,15.022468,1,0
2019-02-10 22:30:00,4.175,4.889,4.94,213.746,217.299,9.701,-4.933,887.197,48.543,20.15351,1,0
2019-02-10 22:45:00,4.022,4.328,3.665,220.694,231.575,10.687,-4.861,887.179,48.112,18.790413,1,0
2019-02-10 23:00:00,3.716,4.124,4.175,212.159,224.45,9.762,-4.904,887.042,47.287,16.255177,1,0
2019-02-10 23:15:00,3.869,4.736,4.736,211.219,220.208,9.325,-4.82,887.037,46.917,17.270258,1,0
2019-02-10 23:30:00,3.92,4.073,3.512,211.057,225.494,10.322,-5.374,886.988,49.281,17.77434,1,0
2019-02-10 23:45:00,4.532,4.328,3.308,213.422,228.038,10.505,-5.63,886.909,49.346,20.265377,1,0
2019-02-11 00:00:00,4.226,4.532,3.716,213.897,230.868,10.156,-5.615,886.785,48.907,24.069199,1,0
2019-02-11 00:15:00,3.563,3.971,3.716,225.472,245.773,12.442,-5.566,886.838,48.669,23.066236,1,0
2019-02-11 00:30:00,3.767,4.736,4.277,222.583,251.466,13.027,-6.23,886.971,50.563,19.662058,1,0
2019-02-11 00:45:00,3.818,4.226,3.308,223.439,248.904,12.306,-6.41,886.936,51.444,21.163864,1,0
2019-02-11 01:00:00,4.379,4.175,2.696,214.281,234.234,11.539,-6.116,886.886,50.882,22.01314,1,0
2019-02-11 01:15:00,4.175,4.073,2.849,215.51,234.364,11.122,-5.835,886.833,50.048,22.37217,1,0
2019-02-11 01:30:00,3.92,4.022,2.543,211.228,234.328,11.093,-6.24,886.767,51.108,23.997564,1,0
2019-02-11 01:45:00,3.716,4.175,4.379,226.364,252.023,14.263,-6.364,886.944,51.509,23.269447,1,0
2019-02-11 02:00:00,3.614,3.92,2.441,220.32,242.774,11.41,-6.744,886.824,52.474,21.671005,1,0
2019-02-11 02:15:00,4.175,4.838,3.257,216.423,232.841,10.75,-6.37,886.789,51.226,18.560972,1,0
2019-02-11 02:30:00,4.022,4.532,3.614,207.024,224.021,9.952,-6.876,886.785,52.866,19.119192,1,0
2019-02-11 02:45:00,4.277,4.685,3.461,209.931,226.22,10.208,-7.069,886.9,53.139,21.670572,1,0
2019-02-11 03:00:00,4.583,4.583,2.645,216.579,230.963,10.728,-6.903,886.962,52.542,26.335667,1,0
2019-02-11 03:15:00,4.634,4.379,2.9,215.49,231.805,10.733,-6.705,886.971,51.733,27.021965,1,0
2019-02-11 03:30:00,4.583,4.736,4.124,209.915,227.084,9.911,-7.176,886.988,53.153,35.223217,1,0
2019-02-11 03:45:00,4.481,4.889,3.92,213.264,224.999,10.346,-7.188,887.13,53.251,56.314354,1,0
2019-02-11 04:00:00,5.552,6.47,6.113,207.977,211.194,8.481,-7.252,887.117,52.374,58.209934,1,0
2019-02-11 04:15:00,4.532,5.807,5.909,212.434,216.078,8.801,-7.681,886.833,53.639,67.51314,1,0
2019-02-11 04:30:00,4.889,5.858,6.011,216.951,224.763,9.081,-7.451,886.825,55.316,75.035736,1,0
2019-02-11 04:45:00,4.991,5.909,6.674,210.143,219.159,9.049,-7.68,886.829,58.248,75.739,1,0
2019-02-11 05:00:00,4.328,5.297,5.042,218.461,221.114,9.214,-7.627,886.802,60.366,89.31131,1,0
2019-02-11 05:15:00,3.869,5.093,5.246,221.743,224.691,9.768,-7.462,886.833,62.018,82.01303,1,0
2019-02-11 05:30:00,3.563,4.379,3.869,215.644,224.422,10.069,-7.598,886.762,64.591,69.37605,1,0
2019-02-11 05:45:00,2.951,3.767,3.614,213.833,225.288,10.084,-7.773,886.824,67.601,68.91789,1,0
2019-02-11 06:00:00,2.9,3.767,4.277,211.225,220.643,9.522,-7.846,886.971,69.92,63.07521,1,0
2019-02-11 06:15:00,2.798,3.512,3.257,209.364,222.64,9.748,-7.801,887.113,71.59,55.233185,1,0
2019-02-11 06:30:00,3.155,3.869,3.512,211.962,222.585,10.273,-8.096,887.348,73.436,38.479187,1,0
2019-02-11 06:45:00,0.223,0.0,1.272,259.382,225.887,13.866,-8.968,887.613,73.668,35.776352,1,0
2019-02-11 07:00:00,1.351,0.325,1.81,119.776,93.976,8.805,-8.621,887.852,75.448,41.211594,1,0
2019-02-11 07:15:00,2.441,2.543,3.92,181.578,206.425,8.987,-8.423,887.777,74.699,59.51824,1,0
2019-02-11 07:30:00,3.818,4.736,6.011,202.162,214.853,8.879,-8.679,887.706,74.166,72.54207,1,0
2019-02-11 07:45:00,4.94,5.807,6.317,204.196,211.097,8.558,-8.126,887.609,72.966,67.62362,1,0
2019-02-11 08:00:00,4.838,6.011,6.674,203.254,204.696,8.267,-7.964,887.626,72.736,62.4281,1,0
2019-02-11 08:15:00,4.379,5.501,5.246,203.775,206.131,8.886,-7.797,887.946,72.396,44.406254,1,0
2019-02-11 08:30:00,2.696,4.226,4.379,198.397,202.158,8.68,-8.318,888.008,73.59,36.74087,1,0
2019-02-11 08:45:00,2.543,3.512,3.869,202.087,206.544,8.85,-7.972,888.212,73.857,24.016088,1,0
2019-02-11 09:00:00,0.0,0.0,1.829,207.07,215.031,7.945,-8.102,888.385,73.839,21.429138,1,0
2019-02-11 09:15:00,0.0,0.0,2.645,206.562,215.029,7.11,-8.199,888.74,75.147,26.466785,1,0
2019-02-11 09:30:00,0.297,1.3,3.41,128.493,196.408,8.237,-7.573,888.913,74.876,30.004906,1,0
2019-02-11 09:45:00,1.727,2.39,3.155,203.692,217.121,9.417,-6.483,889.249,73.1,30.204826,1,0
2019-02-11 10:00:00,2.033,2.543,2.645,224.782,233.15,9.673,-5.804,889.453,70.5,30.525745,1,0
2019-02-11 10:15:00,3.155,3.155,2.645,235.572,233.667,10.372,-5.021,889.679,67.222,24.439678,1,0
2019-02-11 10:30:00,3.002,2.367,2.441,241.94,244.773,10.658,-4.724,889.852,65.322,23.512426,1,0
2019-02-11 10:45:00,2.645,2.543,2.543,247.236,238.655,11.422,-4.469,889.989,63.993,23.801744,1,0
2019-02-11 11:00:00,3.155,2.9,2.849,239.463,243.084,11.336,-4.3,890.162,62.596,37.069748,1,0
2019-02-11 11:15:00,4.685,4.889,5.501,254.836,256.305,13.212,-4.245,890.256,62.237,39.467648,1,0
2019-02-11 11:30:00,5.552,5.705,5.501,254.387,255.756,12.369,-4.201,890.411,62.825,28.075531,1,0
2019-02-11 11:45:00,3.41,3.665,3.716,273.805,272.064,18.788,-3.873,890.602,62.048,30.650656,1,0
2019-02-11 12:00:00,4.226,3.818,3.614,247.62,252.785,11.492,-3.528,890.713,59.426,30.924639,1,0
2019-02-11 12:15:00,4.073,4.124,4.124,245.425,246.201,11.293,-2.963,890.677,57.326,37.789253,1,0
2019-02-11 12:30:00,4.583,4.685,5.042,221.988,220.429,9.018,-3.056,890.788,57.409,44.90431,1,0
2019-02-11 12:45:00,4.43,4.277,4.532,245.226,242.429,10.992,-2.673,890.89,56.296,55.905704,1,0
2019-02-11 13:00:00,5.093,4.94,4.583,245.87,242.18,10.996,-2.135,891.014,54.534,53.415897,1,0
2019-02-11 13:15:00,5.705,5.501,5.807,266.176,261.575,13.337,-2.016,891.072,54.012,59.701138,1,0
2019-02-11 13:30:00,5.603,5.705,5.501,262.214,260.002,13.742,-1.903,891.186,53.202,60.1631,1,0
2019-02-11 13:45:00,4.736,5.144,5.552,280.775,271.377,18.393,-1.741,891.063,52.783,50.174896,1,0
2019-02-11 14:00:00,3.971,4.328,4.787,262.989,271.105,16.014,-1.266,891.098,50.836,54.628284,1,0
2019-02-11 14:15:00,5.144,5.603,5.654,270.636,271.754,16.75,-1.16,890.97,50.372,48.297024,1,0
2019-02-11 14:30:00,5.45,5.501,5.909,273.892,273.09,16.051,-1.226,890.872,50.174,46.399746,1,0
2019-02-11 14:45:00,4.328,4.634,5.093,270.227,268.382,18.236,-1.017,890.921,49.334,37.11552,1,0
2019-02-11 15:00:00,4.481,4.634,4.787,289.892,286.698,21.427,-1.074,890.912,50.071,27.791433,1,0
2019-02-11 15:15:00,3.461,3.869,4.328,295.534,291.17,21.291,-0.836,890.886,48.944,26.365297,1,0
2019-02-11 15:30:00,4.175,4.379,4.685,307.419,306.464,23.259,-0.842,890.97,48.714,26.331469,1,0
2019-02-11 15:45:00,3.716,3.92,4.073,272.496,272.746,19.485,-1.018,890.956,49.45,26.725174,1,0
2019-02-11 16:00:00,4.685,5.042,5.552,273.527,270.95,17.59,-0.957,890.921,49.239,25.633648,1,0
2019-02-11 16:15:00,4.124,4.43,4.94,272.484,273.827,18.023,-0.911,891.063,48.522,23.234177,1,0
2019-02-11 16:30:00,3.206,3.257,3.665,319.775,312.511,24.295,-0.445,891.102,47.452,25.716345,1,0
2019-02-11 16:45:00,3.767,3.818,3.818,317.006,309.769,23.95,-0.442,891.133,46.626,26.08209,1,0
2019-02-11 17:00:00,3.971,3.971,4.328,282.807,281.491,20.975,-0.342,891.155,45.167,19.914337,1,0
2019-02-11 17:15:00,3.767,3.716,4.277,291.872,290.296,22.387,-0.399,891.217,45.112,19.879057,1,0
2019-02-11 17:30:00,4.175,3.971,3.971,269.285,272.319,17.294,-0.543,891.31,44.484,16.396284,1,0
2019-02-11 17:45:00,3.665,3.818,3.92,290.252,289.874,21.616,-0.688,891.302,44.669,17.520676,1,0
2019-02-11 18:00:00,2.798,2.288,2.645,283.761,281.03,20.048,-0.869,891.435,45.975,19.787983,1,0
2019-02-11 18:15:00,3.359,3.512,3.767,273.472,271.71,18.233,-1.125,891.492,45.989,15.696374,1,0
2019-02-11 18:30:00,4.175,4.379,4.736,261.787,261.94,15.566,-1.547,891.448,45.922,11.605805,1,0
2019-02-11 18:45:00,3.206,3.614,3.716,285.033,278.062,21.424,-1.816,891.545,47.505,6.838773,1,0
2019-02-11 19:00:00,2.798,3.206,3.512,286.455,283.953,21.2,-2.133,891.501,49.084,3.024753,1,0
2019-02-11 19:15:00,1.143,1.17,1.778,304.478,318.403,32.288,-2.661,891.497,51.918,1.711981,1,0
2019-02-11 19:30:00,0.074,0.873,2.033,311.467,324.433,29.301,-3.304,891.519,56.659,1.681093,1,0
2019-02-11 19:45:00,0.372,2.39,2.9,313.891,336.384,37.008,-3.701,891.581,58.048,1.607503,1,0
2019-02-11 20:00:00,0.0,0.348,1.829,314.433,335.745,85.722,-4.631,891.621,61.31,0.98728,1,0
2019-02-11 20:15:00,0.0,0.223,2.339,314.447,15.27,344.118,-4.48,891.621,61.578,0.787729,1,0
2019-02-11 20:30:00,0.0,0.0,1.221,314.403,15.237,344.126,-4.283,891.639,61.588,0.803997,1,0
2019-02-11 20:45:00,0.372,0.0,0.971,314.45,15.296,344.067,-5.196,891.767,63.774,0.821393,1,0
2019-02-11 21:00:00,0.0,0.0,0.669,314.266,15.308,344.036,-5.224,891.785,64.042,0.78865,1,0
2019-02-11 21:15:00,0.0,0.0,0.595,314.208,15.319,344.074,-5.438,891.785,64.219,0.761219,1,0
2019-02-11 21:30:00,0.52,1.068,1.829,101.068,62.948,5.154,-5.369,891.749,64.547,0.542472,1,0
2019-02-11 21:45:00,1.421,1.472,2.39,106.816,97.664,6.5,-5.853,891.75,66.359,0.624258,1,0
2019-02-11 22:00:00,2.492,2.441,3.206,130.192,122.654,6.64,-5.973,891.679,67.989,2.10595,1,0
2019-02-11 22:15:00,2.645,2.237,2.645,75.136,85.665,6.616,-6.592,891.754,69.316,3.007846,1,0
2019-02-11 22:30:00,2.288,2.696,3.41,129.796,126.554,6.44,-6.892,891.67,71.094,2.538857,1,0
2019-02-11 22:45:00,2.798,2.084,2.951,124.326,129.826,6.416,-7.369,891.603,69.731,2.302553,1,0
2019-02-11 23:00:00,2.849,2.441,3.308,122.244,136.016,7.091,-8.382,891.563,72.524,6.465769,1,0
2019-02-11 23:15:00,3.818,3.869,4.838,135.434,150.47,6.994,-8.756,891.341,73.34,11.793195,1,0
2019-02-11 23:30:00,3.92,3.512,4.889,142.835,156.007,7.324,-9.037,891.315,72.25,13.117314,1,0
2019-02-11 23:45:00,4.124,4.379,5.297,133.378,146.892,7.256,-9.636,891.204,72.911,12.122577,1,0
2019-02-12 00:00:00,4.43,4.991,4.94,137.629,144.426,7.062,-9.196,891.094,71.385,9.214245,1,0
2019-02-12 00:15:00,4.328,4.481,4.685,137.023,150.908,7.206,-9.457,890.974,72.174,6.987419,1,0
2019-02-12 00:30:00,1.88,3.767,4.634,149.477,146.694,7.113,-9.869,890.956,72.778,4.021119,1,0
2019-02-12 00:45:00,1.778,3.257,4.175,147.26,146.425,6.646,-9.82,890.819,72.848,2.304288,1,0
2019-02-12 01:00:00,2.543,3.665,4.277,145.014,145.885,7.095,-10.147,890.699,74.138,2.071824,1,0
2019-02-12 01:15:00,3.614,5.501,3.92,127.028,140.915,7.14,-10.141,890.712,73.436,2.158966,1,0
2019-02-12 01:30:00,4.022,4.583,3.563,128.451,149.255,7.034,-10.0,890.686,73.409,3.51054,1,0
2019-02-12 01:45:00,3.512,4.073,3.308,132.926,153.431,7.133,-10.345,890.646,74.473,3.558112,1,0
2019-02-12 02:00:00,1.147,2.135,4.124,157.842,156.956,6.855,-10.682,890.668,76.012,2.450523,1,0
2019-02-12 02:15:00,2.9,3.665,3.308,155.684,170.57,6.928,-9.788,890.615,73.818,1.746992,1,0
2019-02-12 02:30:00,1.022,1.778,2.492,135.156,159.85,6.979,-10.47,890.562,73.153,1.293659,1,0
2019-02-12 02:45:00,2.594,2.033,2.339,132.588,162.264,6.915,-10.738,890.473,74.703,2.173074,1,0
2019-02-12 03:00:00,2.288,3.155,3.308,137.146,147.817,6.862,-11.647,890.362,76.347,3.857794,1,0
2019-02-12 03:15:00,3.155,3.614,3.614,142.239,155.29,7.023,-11.413,890.131,76.424,4.976385,1,0
2019-02-12 03:30:00,3.563,3.971,3.461,137.889,145.689,7.124,-11.094,889.989,74.86,4.848192,1,0
2019-02-12 03:45:00,3.614,4.379,3.461,134.614,147.748,7.321,-11.417,889.994,73.173,5.831802,1,0
2019-02-12 04:00:00,0.348,1.653,4.073,150.26,136.055,6.836,-11.802,889.87,74.782,6.046395,1,0
